epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,8814.8,1.15863,1.61557,0.35458,0.63605,0.31864,0.34969,0.2643,1.40627,5.63258,0.3813,0.00660979,0.00660979,0.00660979
70,8939.95,1.14908,1.59327,0.35246,0.62945,0.31853,0.3509,0.26307,1.42161,5.59068,0.38332,0.00655994,0.00655994,0.00655994
71,9065.05,1.14108,1.56956,0.35101,0.65564,0.31646,0.3505,0.2643,1.42297,5.61255,0.38184,0.00651008,0.00651008,0.00651008
72,9191.95,1.13432,1.57206,0.34984,0.61867,0.31806,0.34684,0.26143,1.43708,5.6032,0.38507,0.00646022,0.00646022,0.00646022
73,9317.15,1.13013,1.55408,0.34952,0.5782,0.3328,0.35546,0.26874,1.42027,5.58129,0.38201,0.00641037,0.00641037,0.00641037
74,9443.53,1.12579,1.55428,0.34964,0.63794,0.32535,0.3542,0.26715,1.41863,5.69575,0.38005,0.00636051,0.00636051,0.00636051
75,9568.3,1.12086,1.53178,0.34904,0.63136,0.32658,0.355,0.26937,1.41708,5.6104,0.38189,0.00631066,0.00631066,0.00631066
76,9693.28,1.10834,1.52047,0.34714,0.64674,0.31987,0.35424,0.26876,1.41581,5.75572,0.38128,0.0062608,0.0062608,0.0062608
77,9818.59,1.11232,1.50932,0.34796,0.67774,0.31383,0.35578,0.26686,1.42136,5.6922,0.38231,0.00621094,0.00621094,0.00621094
78,9944.01,1.12174,1.52092,0.34809,0.60099,0.33439,0.35475,0.2688,1.41606,5.78115,0.38237,0.00616109,0.00616109,0.00616109
79,10069.7,1.10243,1.51265,0.34736,0.6171,0.33479,0.35939,0.27198,1.41354,5.73072,0.38008,0.00611123,0.00611123,0.00611123
80,10194.7,1.10463,1.50084,0.34689,0.5955,0.3341,0.35756,0.26966,1.41208,5.6879,0.38082,0.00606138,0.00606138,0.00606138
81,10319.6,1.08809,1.47835,0.34515,0.59591,0.34079,0.36078,0.27349,1.39283,5.56968,0.38013,0.00601152,0.00601152,0.00601152
82,10444.7,1.10747,1.49754,0.34636,0.6025,0.33333,0.35814,0.27266,1.39931,5.8223,0.37976,0.00596166,0.00596166,0.00596166
83,10569.6,1.07794,1.46493,0.34488,0.69608,0.31606,0.36176,0.27393,1.41209,5.70824,0.38221,0.00591181,0.00591181,0.00591181
84,10693.7,1.09036,1.46936,0.34601,0.65199,0.32078,0.36093,0.2733,1.4106,5.67928,0.37996,0.00586195,0.00586195,0.00586195
85,10818,1.07246,1.43275,0.34395,0.59707,0.33395,0.35826,0.2722,1.39951,5.76062,0.37892,0.0058121,0.0058121,0.0058121
