epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,8156.01,2.13323,3.88836,0.51382,0.37042,0.18621,0.17726,0.11953,2.46364,6.96402,0.56487,0.00576224,0.00576224,0.00576224
87,8249.64,2.09579,3.80636,0.50948,0.39496,0.18022,0.18026,0.12142,2.45796,6.93178,0.56429,0.00571238,0.00571238,0.00571238
88,8343.45,2.11823,3.84757,0.51237,0.39509,0.1777,0.17795,0.12047,2.43808,6.9699,0.56166,0.00566253,0.00566253,0.00566253
89,8436.71,2.08481,3.76513,0.50835,0.40959,0.17699,0.17903,0.12034,2.44233,6.96836,0.56191,0.00561267,0.00561267,0.00561267
90,8530.12,2.10299,3.71383,0.5071,0.37286,0.18059,0.1769,0.11942,2.45131,6.99951,0.56318,0.00556282,0.00556282,0.00556282
91,8623.67,2.09538,3.73758,0.50903,0.41898,0.18034,0.17856,0.12048,2.4497,6.99054,0.56374,0.00551296,0.00551296,0.00551296
92,8718.04,2.05947,3.70038,0.50403,0.44557,0.17162,0.18027,0.12274,2.44612,6.97047,0.56433,0.0054631,0.0054631,0.0054631
93,8811.08,2.07158,3.72759,0.50164,0.42893,0.1714,0.17892,0.12203,2.44131,6.96733,0.56326,0.00541325,0.00541325,0.00541325
94,8904.71,2.07398,3.64367,0.50339,0.41634,0.17765,0.1819,0.12351,2.4328,6.96035,0.56343,0.00536339,0.00536339,0.00536339
95,8998.06,2.06642,3.6572,0.50097,0.39367,0.18518,0.18414,0.12554,2.41873,6.92795,0.56001,0.00531354,0.00531354,0.00531354
96,9091.17,2.0521,3.5838,0.49968,0.44407,0.17647,0.18562,0.12605,2.44961,6.95599,0.5631,0.00526368,0.00526368,0.00526368
97,9184.48,2.04204,3.52408,0.49896,0.46187,0.17426,0.18332,0.12445,2.45022,6.9926,0.56382,0.00521382,0.00521382,0.00521382
98,9277.6,2.04046,3.55098,0.50028,0.43437,0.17816,0.18727,0.12786,2.43964,6.96795,0.56327,0.00516397,0.00516397,0.00516397
99,9370.95,2.03849,3.51896,0.50095,0.39368,0.18196,0.18779,0.12819,2.42825,6.98227,0.56045,0.00511411,0.00511411,0.00511411
100,9464.5,2.04906,3.53386,0.49878,0.38114,0.19062,0.18924,0.12904,2.43344,6.99858,0.56169,0.00506426,0.00506426,0.00506426
101,9557.74,2.02898,3.49525,0.4979,0.51719,0.16787,0.18895,0.12872,2.44153,6.98366,0.56289,0.0050144,0.0050144,0.0050144
102,9651.2,2.02522,3.46436,0.49563,0.40511,0.18737,0.18906,0.12888,2.43414,6.99724,0.56077,0.00496454,0.00496454,0.00496454
103,9745.76,2.00559,3.4526,0.49608,0.42534,0.17607,0.18829,0.12832,2.42732,6.97508,0.5595,0.00491469,0.00491469,0.00491469
104,9839.29,2.01612,3.3734,0.49548,0.37253,0.19354,0.19145,0.13058,2.42044,6.99937,0.55809,0.00486483,0.00486483,0.00486483
