epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,14138.9,1.06357,1.16899,0.33019,0.60285,0.32807,0.35744,0.27389,1.67571,5.80259,0.38387,0.00235541,0.00235541,0.00235541
117,14258.8,1.04994,1.16904,0.32993,0.6258,0.32189,0.35695,0.2739,1.67071,5.79318,0.38326,0.00228894,0.00228894,0.00228894
118,14378.4,1.06211,1.17134,0.33052,0.58437,0.3277,0.35502,0.2734,1.66671,5.81003,0.38325,0.00222246,0.00222246,0.00222246
119,14497.9,1.03736,1.15817,0.32815,0.59687,0.32402,0.35469,0.27296,1.673,5.82712,0.38405,0.00215599,0.00215599,0.00215599
120,14617.2,1.04736,1.15902,0.32924,0.59243,0.32563,0.35545,0.27373,1.67174,5.82157,0.38393,0.00208951,0.00208951,0.00208951
121,14736.3,1.04389,1.17075,0.32908,0.67335,0.3094,0.35687,0.27455,1.67588,5.84391,0.38494,0.00202304,0.00202304,0.00202304
122,14855.7,1.05977,1.17523,0.32974,0.67958,0.30941,0.35736,0.27442,1.67941,5.82851,0.38548,0.00195657,0.00195657,0.00195657
123,14975.3,1.04426,1.1466,0.32771,0.68121,0.31064,0.35983,0.27668,1.67221,5.79908,0.38491,0.00189009,0.00189009,0.00189009
124,15094.8,1.03909,1.14556,0.32881,0.65231,0.31834,0.35884,0.27588,1.67269,5.84128,0.38536,0.00182362,0.00182362,0.00182362
125,15214.3,1.0297,1.14501,0.32821,0.67362,0.31136,0.35919,0.27611,1.67207,5.87054,0.38507,0.00175714,0.00175714,0.00175714
126,15334,1.02422,1.13113,0.32788,0.70414,0.30521,0.36015,0.27648,1.67703,5.89543,0.38583,0.00169067,0.00169067,0.00169067
127,15453.8,1.02365,1.12001,0.32844,0.69464,0.30742,0.36015,0.27663,1.67812,5.91072,0.3852,0.00162419,0.00162419,0.00162419
128,15572.7,1.00253,1.10002,0.32739,0.68895,0.30719,0.35937,0.27569,1.68328,5.92961,0.38594,0.00155772,0.00155772,0.00155772
129,15692,1.01458,1.12063,0.32727,0.67524,0.30737,0.35884,0.27552,1.68297,5.94464,0.3858,0.00149124,0.00149124,0.00149124
130,15811.4,0.99804,1.10269,0.32607,0.68199,0.30596,0.35823,0.27502,1.68555,5.96707,0.38639,0.00142477,0.00142477,0.00142477
131,15930.9,1.013,1.11788,0.32732,0.61232,0.31897,0.35909,0.27603,1.68241,5.95698,0.3859,0.00135829,0.00135829,0.00135829
132,16050.4,1.02753,1.13341,0.32834,0.62218,0.32216,0.35988,0.27685,1.68044,5.9534,0.38526,0.00129182,0.00129182,0.00129182
