epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,8589.22,1.31448,1.57096,0.34719,0.57411,0.30804,0.32371,0.24523,1.71052,5.79423,0.38305,0.0067095,0.0067095,0.0067095
68,8710.81,1.31684,1.58565,0.34923,0.58079,0.30844,0.32337,0.24584,1.69311,5.874,0.38427,0.00665965,0.00665965,0.00665965
69,8832.9,1.31472,1.58006,0.35034,0.61026,0.30615,0.32459,0.24602,1.70293,5.78851,0.38484,0.00660979,0.00660979,0.00660979
70,8954.8,1.30148,1.56105,0.34864,0.59406,0.30747,0.32854,0.24908,1.6985,5.65977,0.38342,0.00655994,0.00655994,0.00655994
71,9076.35,1.29124,1.54505,0.34774,0.61335,0.30757,0.32809,0.24851,1.69303,5.78837,0.38153,0.00651008,0.00651008,0.00651008
72,9198.41,1.28975,1.5469,0.34724,0.61449,0.31184,0.33055,0.25132,1.69859,5.7739,0.38231,0.00646022,0.00646022,0.00646022
73,9320.31,1.27288,1.52202,0.34534,0.64754,0.30382,0.33045,0.25183,1.70454,5.77902,0.3828,0.00641037,0.00641037,0.00641037
74,9442.91,1.27798,1.52191,0.34652,0.65415,0.30261,0.33673,0.25474,1.70815,5.78585,0.38444,0.00636051,0.00636051,0.00636051
75,9564.47,1.27401,1.52052,0.34597,0.61017,0.30564,0.32952,0.25348,1.69447,5.71965,0.38514,0.00631066,0.00631066,0.00631066
76,9686.18,1.25576,1.49596,0.34404,0.65193,0.29667,0.32908,0.25142,1.69929,5.85814,0.38275,0.0062608,0.0062608,0.0062608
77,9808.75,1.26917,1.48163,0.34486,0.63339,0.3002,0.33084,0.25199,1.70498,5.81204,0.38368,0.00621094,0.00621094,0.00621094
78,9930.81,1.27847,1.50338,0.34583,0.6149,0.30512,0.33173,0.25089,1.70957,5.85588,0.38433,0.00616109,0.00616109,0.00616109
79,10053.8,1.25225,1.4778,0.34358,0.59885,0.31354,0.33524,0.25417,1.70115,5.73115,0.38275,0.00611123,0.00611123,0.00611123
80,10175.7,1.25472,1.47324,0.34307,0.59419,0.31485,0.33636,0.25643,1.70266,5.78965,0.38317,0.00606138,0.00606138,0.00606138
81,10297.5,1.23942,1.44308,0.34168,0.64159,0.31025,0.33856,0.25845,1.69585,5.77404,0.38285,0.00601152,0.00601152,0.00601152
82,10419.5,1.25024,1.46294,0.34288,0.60033,0.31283,0.3299,0.2513,1.69984,5.84715,0.38265,0.00596166,0.00596166,0.00596166
83,10541.9,1.23383,1.43797,0.34278,0.58501,0.31463,0.33932,0.25752,1.71415,5.78387,0.38421,0.00591181,0.00591181,0.00591181
84,10664.4,1.24151,1.43789,0.3428,0.61164,0.3114,0.33778,0.2588,1.70248,5.77776,0.38324,0.00586195,0.00586195,0.00586195
85,10785.7,1.2175,1.41219,0.34022,0.58139,0.31731,0.33705,0.25779,1.69866,5.77287,0.38304,0.0058121,0.0058121,0.0058121
86,10907.3,1.23802,1.43864,0.34346,0.57221,0.31938,0.33714,0.25718,1.70068,5.8748,0.38387,0.00576224,0.00576224,0.00576224
87,11030.4,1.21815,1.41529,0.34226,0.63404,0.30334,0.33539,0.25552,1.69313,5.91091,0.38303,0.00571238,0.00571238,0.00571238
88,11152.4,1.2298,1.43092,0.34201,0.63063,0.30968,0.33717,0.2555,1.69781,5.82012,0.38374,0.00566253,0.00566253,0.00566253
89,11275,1.2091,1.39077,0.34078,0.65309,0.30448,0.33835,0.25771,1.70288,5.75995,0.38422,0.00561267,0.00561267,0.00561267
90,11398.5,1.22072,1.38358,0.34137,0.65013,0.30519,0.33766,0.25743,1.69413,5.84314,0.38243,0.00556282,0.00556282,0.00556282
91,11520.2,1.21075,1.38796,0.34091,0.60381,0.31358,0.33825,0.25616,1.70813,5.93563,0.38377,0.00551296,0.00551296,0.00551296
92,11642.5,1.19792,1.38829,0.34054,0.65774,0.30652,0.33746,0.25784,1.69234,5.90007,0.38378,0.0054631,0.0054631,0.0054631
93,11764.4,1.19778,1.40598,0.34017,0.57914,0.32025,0.33927,0.25859,1.69637,5.91405,0.38466,0.00541325,0.00541325,0.00541325
94,11886.3,1.19541,1.374,0.33913,0.65422,0.30712,0.33951,0.25867,1.6868,5.90297,0.38346,0.00536339,0.00536339,0.00536339
95,12008.9,1.19807,1.36294,0.3376,0.61935,0.31615,0.34465,0.26293,1.67927,5.88528,0.38308,0.00531354,0.00531354,0.00531354
96,12131.5,1.18908,1.34764,0.33777,0.63701,0.3097,0.3451,0.2629,1.67773,5.80859,0.38178,0.00526368,0.00526368,0.00526368
97,12253.6,1.1757,1.32771,0.3367,0.61712,0.31141,0.33987,0.25944,1.68291,5.83263,0.38242,0.00521382,0.00521382,0.00521382
98,12375.6,1.1799,1.34524,0.33834,0.66295,0.30091,0.34199,0.26186,1.68922,5.88477,0.38318,0.00516397,0.00516397,0.00516397
99,12498.7,1.16382,1.31938,0.33783,0.59035,0.31811,0.34396,0.26348,1.67514,5.92307,0.38189,0.00511411,0.00511411,0.00511411
100,12621.1,1.17319,1.32589,0.33735,0.64103,0.30841,0.34106,0.26039,1.6833,5.94971,0.38179,0.00506426,0.00506426,0.00506426
101,12743,1.17946,1.34006,0.33859,0.63406,0.30999,0.34174,0.26236,1.67846,5.91997,0.38291,0.0050144,0.0050144,0.0050144
